# Abundance evolution pp-chain (t_eq = {t_eq} Gyr)
# time [Gyr], 1H, 2H, 3He, 4He
7.295606902386720000e+15,7.105166220076755135e-01,4.307719370414285482e-19,9.486563848798359135e-06,7.188128476601819694e-02
7.327142902386720000e+15,7.104979437378079465e-01,4.307606127820907756e-19,9.486314463218635057e-06,7.188502056962305098e-02
7.358678902386720000e+15,7.104792664499414157e-01,4.307492891181204453e-19,9.486065090750235614e-06,7.188875617681984853e-02
7.390214902386720000e+15,7.104605901439984272e-01,4.307379660494706609e-19,9.485815731392129119e-06,7.189249158762407721e-02
7.421750902386720000e+15,7.104419148199014877e-01,4.307266435760942370e-19,9.485566385143280499e-06,7.189622680205121075e-02
7.453286902386720000e+15,7.104232404775732146e-01,4.307153216979445180e-19,9.485317052002654678e-06,7.189996182011675063e-02
7.484822902386720000e+15,7.104045671169362253e-01,4.307040004149745594e-19,9.485067731969221665e-06,7.190369664183617060e-02
7.516358902386720000e+15,7.103858947379131372e-01,4.306926797271372721e-19,9.484818425041944691e-06,7.190743126722494438e-02
7.547894902386720000e+15,7.103672233404264569e-01,4.306813596343858080e-19,9.484569131219792071e-06,7.191116569629857347e-02
7.579430902386720000e+15,7.103485529243989127e-01,4.306700401366732225e-19,9.484319850501730424e-06,7.191489992907251771e-02
7.610966902386720000e+15,7.103298834897530112e-01,4.306587212339525229e-19,9.484070582886724676e-06,7.191863396556226473e-02
7.642502902386720000e+15,7.103112150364113697e-01,4.306474029261770535e-19,9.483821328373743140e-06,7.192236780578328825e-02
7.674038902386720000e+15,7.102925475642967168e-01,4.306360852132995809e-19,9.483572086961754131e-06,7.192610144975106201e-02
7.705574902386720000e+15,7.102738810733316699e-01,4.306247680952735458e-19,9.483322858649722575e-06,7.192983489748105974e-02
7.737110902386720000e+15,7.102552155634388464e-01,4.306134515720517147e-19,9.483073643436616785e-06,7.193356814898875518e-02
7.768646902386720000e+15,7.102365510345409749e-01,4.306021356435873357e-19,9.482824441321405074e-06,7.193730120428960817e-02
7.800182902386720000e+15,7.102178874865606728e-01,4.305908203098337531e-19,9.482575252303054064e-06,7.194103406339909246e-02
7.831718902386720000e+15,7.101992249194205575e-01,4.305795055707437816e-19,9.482326076380530373e-06,7.194476672633266789e-02
7.863254902386720000e+15,7.101805633330433576e-01,4.305681914262706212e-19,9.482076913552802316e-06,7.194849919310580821e-02
7.894790902386720000e+15,7.101619027273518014e-01,4.305568778763674236e-19,9.481827763818838207e-06,7.195223146373395939e-02
7.926326902386720000e+15,7.101432431022685066e-01,4.305455649209874368e-19,9.481578627177604664e-06,7.195596353823259517e-02
7.957862902386720000e+15,7.101245844577162014e-01,4.305342525600834756e-19,9.481329503628071697e-06,7.195969541661717539e-02
7.989398902386720000e+15,7.101059267936177255e-01,4.305229407936089806e-19,9.481080393169205925e-06,7.196342709890315992e-02
8.020934902386720000e+15,7.100872701098956963e-01,4.305116296215170073e-19,9.480831295799975662e-06,7.196715858510599473e-02
8.052470902386720000e+15,7.100686144064728422e-01,4.305003190437608036e-19,9.480582211519350915e-06,7.197088987524113968e-02
8.084006902386720000e+15,7.100499596832718918e-01,4.304890090602934252e-19,9.480333140326298305e-06,7.197462096932405462e-02
8.115542902386720000e+15,7.100313059402155735e-01,4.304776996710680718e-19,9.480084082219787840e-06,7.197835186737017166e-02
8.147078902386720000e+15,7.100126531772267269e-01,4.304663908760377027e-19,9.479835037198784445e-06,7.198208256939495064e-02
8.178614902386720000e+15,7.099940013942280803e-01,4.304550826751557584e-19,9.479586005262259822e-06,7.198581307541385144e-02
8.210150902386720000e+15,7.099753505911423623e-01,4.304437750683753426e-19,9.479336986409183979e-06,7.198954338544230613e-02
8.241686902386720000e+15,7.099567007678924124e-01,4.304324680556496552e-19,9.479087980638523537e-06,7.199327349949576071e-02
8.273222902386720000e+15,7.099380519244009591e-01,4.304211616369317516e-19,9.478838987949250196e-06,7.199700341758966116e-02
8.304758902386720000e+15,7.099194040605908418e-01,4.304098558121750244e-19,9.478590008340330577e-06,7.200073313973945344e-02
8.336294902386720000e+15,7.099007571763849000e-01,4.303985505813325772e-19,9.478341041810734688e-06,7.200446266596056966e-02
8.367830902386720000e+15,7.098821112717058623e-01,4.303872459443578023e-19,9.478092088359434231e-06,7.200819199626844191e-02
8.399366902386720000e+15,7.098634663464765682e-01,4.303759419012034184e-19,9.477843147985394131e-06,7.201192113067851619e-02
8.430902902386720000e+15,7.098448224006198570e-01,4.303646384518230585e-19,9.477594220687587785e-06,7.201565006920623846e-02
8.462438902386720000e+15,7.098261794340585684e-01,4.303533355961698263e-19,9.477345306464983506e-06,7.201937881186702695e-02
8.493974902386720000e+15,7.098075374467155418e-01,4.303420333341968255e-19,9.477096405316551303e-06,7.202310735867631375e-02
8.525510902386720000e+15,7.097888964385137278e-01,4.303307316658574966e-19,9.476847517241261183e-06,7.202683570964953097e-02
8.557046902386720000e+15,7.097702564093758548e-01,4.303194305911049432e-19,9.476598642238084848e-06,7.203056386480211071e-02
8.588582902386720000e+15,7.097516173592248734e-01,4.303081301098925098e-19,9.476349780305988918e-06,7.203429182414947118e-02
8.620118902386720000e+15,7.097329792879836230e-01,4.302968302221732998e-19,9.476100931443946789e-06,7.203801958770704450e-02
8.651654902386720000e+15,7.097143421955749432e-01,4.302855309279006096e-19,9.475852095650926776e-06,7.204174715549024888e-02
8.683190902386720000e+15,7.096957060819217844e-01,4.302742322270276872e-19,9.475603272925902274e-06,7.204547452751451642e-02
8.714726902386720000e+15,7.096770709469469862e-01,4.302629341195077324e-19,9.475354463267839902e-06,7.204920170379526534e-02
8.746262902386720000e+15,7.096584367905736102e-01,4.302516366052941377e-19,9.475105666675713058e-06,7.205292868434789999e-02
8.777798902386720000e+15,7.096398036127243847e-01,4.302403396843401513e-19,9.474856883148490054e-06,7.205665546918785247e-02
8.809334902386720000e+15,7.096211714133223714e-01,4.302290433565990693e-19,9.474608112685147676e-06,7.206038205833052712e-02
8.840870902386720000e+15,7.096025401922904097e-01,4.302177476220239953e-19,9.474359355284650848e-06,7.206410845179135605e-02
8.872406902386720000e+15,7.095839099495515612e-01,4.302064524805681773e-19,9.474110610945971273e-06,7.206783464958572971e-02
8.903942902386720000e+15,7.095652806850286654e-01,4.301951579321852005e-19,9.473861879668084041e-06,7.207156065172906634e-02
8.935478902386720000e+15,7.095466523986447838e-01,4.301838639768282648e-19,9.473613161449957466e-06,7.207528645823678415e-02
8.967014902386720000e+15,7.095280250903227559e-01,4.301725706144506182e-19,9.473364456290564944e-06,7.207901206912428749e-02
8.998550902386720000e+15,7.095093987599856433e-01,4.301612778450054606e-19,9.473115764188876482e-06,7.208273748440698070e-02
9.030086902386720000e+15,7.094907734075563965e-01,4.301499856684460882e-19,9.472867085143863784e-06,7.208646270410025425e-02
9.061622902386720000e+15,7.094721490329579661e-01,4.301386940847259897e-19,9.472618419154500244e-06,7.209018772821952636e-02
9.093158902386720000e+15,7.094535256361134135e-01,4.301274030937982689e-19,9.472369766219754177e-06,7.209391255678018751e-02
9.124694902386720000e+15,7.094349032169458003e-01,4.301161126956164627e-19,9.472121126338600673e-06,7.209763718979765590e-02
9.156230902386720000e+15,7.094162817753779660e-01,4.301048228901339153e-19,9.471872499510011433e-06,7.210136162728730813e-02
9.187766902386720000e+15,7.093976613113330831e-01,4.300935336773036341e-19,9.471623885732958161e-06,7.210508586926454855e-02
9.219302902386720000e+15,7.093790418247341023e-01,4.300822450570793487e-19,9.471375285006414251e-06,7.210880991574476762e-02
9.250838902386720000e+15,7.093604233155040850e-01,4.300709570294141144e-19,9.471126697329351407e-06,7.211253376674336968e-02
9.282374902386720000e+15,7.093418057835660928e-01,4.300596695942614202e-19,9.470878122700741330e-06,7.211625742227573133e-02
9.313910902386720000e+15,7.093231892288431872e-01,4.300483827515744658e-19,9.470629561119559109e-06,7.211998088235725690e-02
9.345446902386720000e+15,7.093045736512584298e-01,4.300370965013066919e-19,9.470381012584773060e-06,7.212370414700332300e-02
9.376982902386720000e+15,7.092859590507348821e-01,4.300258108434115874e-19,9.470132477095359965e-06,7.212742721622932007e-02
9.408518902386720000e+15,7.092673454271956057e-01,4.300145257778424003e-19,9.469883954650291528e-06,7.213115009005063860e-02
9.440054902386720000e+15,7.092487327805637731e-01,4.300032413045524267e-19,9.469635445248541144e-06,7.213487276848265517e-02
9.471590902386720000e+15,7.092301211107624459e-01,4.299919574234952999e-19,9.469386948889083904e-06,7.213859525154074637e-02
9.503126902386720000e+15,7.092115104177146856e-01,4.299806741346241236e-19,9.469138465570891509e-06,7.214231753924030266e-02
9.534662902386720000e+15,7.091929007013435537e-01,4.299693914378924827e-19,9.468889995292935661e-06,7.214603963159668676e-02
9.566198902386720000e+15,7.091742919615722229e-01,4.299581093332534809e-19,9.468641538054191451e-06,7.214976152862528913e-02
9.597734902386720000e+15,7.091556841983238657e-01,4.299468278206607997e-19,9.468393093853630580e-06,7.215348323034148637e-02
9.629270902386720000e+15,7.091370774115215436e-01,4.299355469000676388e-19,9.468144662690229833e-06,7.215720473676064117e-02
9.660806902386720000e+15,7.091184716010884292e-01,4.299242665714275834e-19,9.467896244562962606e-06,7.216092604789813014e-02
9.692342902386720000e+15,7.090998667669476951e-01,4.299129868346938334e-19,9.467647839470800600e-06,7.216464716376932986e-02
9.723878902386720000e+15,7.090812629090225139e-01,4.299017076898201184e-19,9.467399447412718906e-06,7.216836808438960305e-02
9.755414902386720000e+15,7.090626600272360580e-01,4.298904291367594937e-19,9.467151068387692615e-06,7.217208880977431240e-02
9.786950902386720000e+15,7.090440581215115001e-01,4.298791511754657370e-19,9.466902702394695121e-06,7.217580933993883452e-02
9.818486902386720000e+15,7.090254571917719018e-01,4.298678738058920002e-19,9.466654349432703210e-06,7.217952967489851823e-02
9.850022902386720000e+15,7.090068572379405465e-01,4.298565970279916275e-19,9.466406009500686889e-06,7.218324981466874013e-02
9.881558902386720000e+15,7.089882582599407179e-01,4.298453208417184930e-19,9.466157682597622943e-06,7.218696975926484904e-02
9.913094902386720000e+15,7.089696602576954776e-01,4.298340452470257002e-19,9.465909368722488155e-06,7.219068950870220769e-02
9.944630902386720000e+15,7.089510632311281091e-01,4.298227702438666898e-19,9.465661067874254228e-06,7.219440906299617877e-02
9.976166902386720000e+15,7.089324671801618960e-01,4.298114958321949987e-19,9.465412780051896252e-06,7.219812842216211113e-02
1.000770290238672000e+16,7.089138721047200109e-01,4.298002220119642602e-19,9.465164505254391010e-06,7.220184758621536747e-02
1.003923890238672000e+16,7.088952780047257374e-01,4.297889487831276741e-19,9.464916243480713594e-06,7.220556655517129663e-02
1.007077490238672000e+16,7.088766848801022480e-01,4.297776761456386812e-19,9.464667994729837399e-06,7.220928532904524744e-02
1.010231090238672000e+16,7.088580927307728263e-01,4.297664040994509627e-19,9.464419759000740904e-06,7.221300390785256873e-02
1.013384690238672000e+16,7.088395015566607560e-01,4.297551326445181039e-19,9.464171536292397503e-06,7.221672229160860934e-02
1.016538290238672000e+16,7.088209113576893206e-01,4.297438617807931119e-19,9.463923326603782289e-06,7.222044048032871810e-02
1.019691890238672000e+16,7.088023221337816926e-01,4.297325915082299089e-19,9.463675129933872044e-06,7.222415847402822997e-02
1.022845490238672000e+16,7.087837338848612667e-01,4.297213218267816467e-19,9.463426946281640166e-06,7.222787627272249378e-02
1.025999090238672000e+16,7.087651466108513265e-01,4.297100527364021030e-19,9.463178775646065131e-06,7.223159387642685836e-02
1.029152690238672000e+16,7.087465603116751556e-01,4.296987842370447665e-19,9.462930618026122031e-06,7.223531128515665867e-02
1.032306290238672000e+16,7.087279749872561485e-01,4.296875163286628853e-19,9.462682473420785955e-06,7.223902849892722966e-02
1.035459890238672000e+16,7.087093906375175889e-01,4.296762490112102371e-19,9.462434341829035383e-06,7.224274551775390629e-02
1.038613490238672000e+16,7.086908072623827604e-01,4.296649822846402143e-19,9.462186223249845402e-06,7.224646234165202352e-02
1.041767090238672000e+16,7.086722248617749464e-01,4.296537161489063540e-19,9.461938117682194493e-06,7.225017897063691630e-02
1.044920690238672000e+16,7.086536434356176528e-01,4.296424506039622893e-19,9.461690025125056052e-06,7.225389540472391958e-02
1.048074290238672000e+16,7.086350629838340520e-01,4.296311856497613646e-19,9.461441945577408555e-06,7.225761164392835445e-02
1.051227890238672000e+16,7.086164835063476497e-01,4.296199212862571168e-19,9.461193879038227094e-06,7.226132768826555586e-02
1.054381490238672000e+16,7.085979050030817294e-01,4.296086575134033718e-19,9.460945825506490147e-06,7.226504353775085876e-02
1.057535090238672000e+16,7.085793274739596859e-01,4.295973943311532814e-19,9.460697784981172805e-06,7.226875919239957036e-02
1.060688690238672000e+16,7.085607509189050246e-01,4.295861317394606712e-19,9.460449757461253544e-06,7.227247465222702560e-02
1.063842290238672000e+16,7.085421753378410292e-01,4.295748697382790303e-19,9.460201742945710844e-06,7.227618991724854558e-02
1.066995890238672000e+16,7.085236007306910944e-01,4.295636083275619917e-19,9.459953741433521488e-06,7.227990498747945136e-02
1.070149490238672000e+16,7.085050270973786146e-01,4.295523475072629479e-19,9.459705752923662262e-06,7.228361986293505015e-02
1.073303090238672000e+16,7.084864544378269846e-01,4.295410872773355323e-19,9.459457777415108254e-06,7.228733454363067690e-02
1.076456690238672000e+16,7.084678827519597100e-01,4.295298276377334262e-19,9.459209814906839638e-06,7.229104902958163881e-02
1.079610290238672000e+16,7.084493120397001853e-01,4.295185685884099739e-19,9.458961865397833197e-06,7.229476332080324308e-02
1.082763890238672000e+16,7.084307423009719162e-01,4.295073101293189050e-19,9.458713928887065717e-06,7.229847741731081079e-02
1.085917490238672000e+16,7.084121735356982974e-01,4.294960522604139971e-19,9.458466005373519062e-06,7.230219131911964914e-02
1.089071090238672000e+16,7.083936057438027234e-01,4.294847949816485465e-19,9.458218094856168324e-06,7.230590502624506533e-02
1.092224690238672000e+16,7.083750389252086999e-01,4.294735382929762827e-19,9.457970197333991980e-06,7.230961853870236655e-02
1.095378290238672000e+16,7.083564730798397324e-01,4.294622821943505981e-19,9.457722312805968509e-06,7.231333185650687390e-02
1.098531890238672000e+16,7.083379082076193267e-01,4.294510266857255595e-19,9.457474441271076390e-06,7.231704497967386680e-02
1.101685490238672000e+16,7.083193443084709884e-01,4.294397717670544147e-19,9.457226582728294099e-06,7.232075790821866634e-02
1.104839090238672000e+16,7.083007813823181120e-01,4.294285174382908933e-19,9.456978737176600117e-06,7.232447064215656585e-02
1.107992690238672000e+16,7.082822194290843143e-01,4.294172636993885324e-19,9.456730904614971226e-06,7.232818318150287251e-02
1.111146290238672000e+16,7.082636584486929898e-01,4.294060105503011095e-19,9.456483085042389293e-06,7.233189552627287966e-02
1.114299890238672000e+16,7.082450984410677552e-01,4.293947579909822579e-19,9.456235278457832797e-06,7.233560767648188061e-02
1.117453490238672000e+16,7.082265394061321162e-01,4.293835060213853701e-19,9.455987484860276827e-06,7.233931963214516869e-02
1.120607090238672000e+16,7.082079813438095783e-01,4.293722546414643682e-19,9.455739704248706639e-06,7.234303139327803722e-02
1.123760690238672000e+16,7.081894242540237583e-01,4.293610038511727891e-19,9.455491936622095628e-06,7.234674295989577952e-02
1.126914290238672000e+16,7.081708681366981617e-01,4.293497536504643625e-19,9.455244181979429049e-06,7.235045433201368892e-02
1.130067890238672000e+16,7.081523129917562942e-01,4.293385040392924807e-19,9.454996440319681991e-06,7.235416550964705873e-02
1.133221490238672000e+16,7.081337588191217725e-01,4.293272550176111622e-19,9.454748711641834628e-06,7.235787649281116840e-02
